,genotype,fitness,tree_depth,original_phenotype,mapping_values,phenotype,opt_const,fitness val,other_info,optimized
10,"[[0], [2], [1], [2, 0], [1, 0, 1], [3, 0, 1, 2, 3], [0, 0, 1, 0, 1, 0], [1, 0, 0, 0]]",0.30476820535827615,7,((((x[1]/x[0])**Constant)+Constant-x[0]*(Constant/x[0]))**Constant),"[1, 1, 1, 2, 3, 5, 6, 4]",((((x[1]/x[0])**0.4927749392869639)+0.05874594936824684-x[0]*(0.9322610422793729/x[0]))**0.1576841747424489),[0.49277494 0.05874595 0.93226104 0.15768417],0.32920613389959064,"{'fitness 25': 0.25344387435672516, 'fitness 53': 0.3296319065257699, 'fitness 74': 0.3312288351923334, 'fitness 102': 0.32920613389959064}",False
11,"[[0], [0], [2, 3], [2, 3], [1, 2, 2], [3, 0, 0], [0, 0, 1, 1, 0, 0, 1], [1, 1, 0]]",0.3049771281892404,7,(((x[1]/x[1])**Constant)**Constant)+Constant,"[1, 1, 2, 1, 1, 2, 3, 2]",(((x[1]/x[1])**0.4927749392869639)**0.05874594936824684)+0.9322610422793729,[0.49277494 0.05874595 0.93226104],0.31251620865379764,"{'fitness 25': 0.27277135791618934, 'fitness 53': 0.3280868365522826, 'fitness 74': 0.31407319009924933, 'fitness 102': 0.31251620865379764}",False
12,"[[0], [0], [1, 2], [2, 2, 0], [2, 0, 1, 2], [0, 0, 0, 1, 3], [1, 1, 1, 1, 1, 1], [1, 0, 0]]",0.30772542728917757,6,((Constant**Constant)+(Constant+Constant**Constant))+((Constant-Constant)/Constant**Constant),"[1, 1, 2, 3, 4, 5, 6, 0]",((0.4927749392869639**0.05874594936824684)+(0.9322610422793729+0.1576841747424489**0.8554984724979569))+((0.04686451672818437-0.17878489558131672)/0.6575055093689879**0.30502334373943374),"[0.49277494 0.05874595 0.93226104 0.15768417 0.85549847 0.04686452
 0.1787849  0.65750551 0.30502334]",0.3134934846969687,"{'fitness 25': 0.27863774011155673, 'fitness 53': 0.32962652216229915, 'fitness 74': 0.3149120195936768, 'fitness 102': 0.3134934846969687}",False
13,"[[0], [1], [2, 2], [0, 2], [0, 0, 2], [2, 3, 0, 0], [1, 1, 0, 1, 1, 1, 1], [1, 0, 0, 0]]",0.31827072381575233,7,((Constant*Constant/x[1]+Constant**Constant)+((Constant**Constant)**Constant)),"[1, 1, 2, 2, 3, 4, 5, 1]",((0.4927749392869639*0.05874594936824684/x[1]+0.9322610422793729**0.1576841747424489)+((0.8554984724979569**0.04686451672818437)**0.17878489558131672)),"[0.49277494 0.05874595 0.93226104 0.15768417 0.85549847 0.04686452
 0.1787849 ]",0.3195467978932211,"{'fitness 25': 0.2972618310877368, 'fitness 53': 0.33695638197678207, 'fitness 74': 0.3205939583827382, 'fitness 102': 0.3195467978932211}",False
14,"[[0], [1], [1, 3], [2, 3, 2], [1, 2], [2, 0, 3], [0, 0, 0, 0, 1], [0, 0, 0, 0]]",0.3185186229946291,7,((((x[0]*x[0])**Constant)+x[0])/x[0]),"[1, 1, 2, 2, 1, 3, 4, 4]",((((x[0]*x[0])**0.4927749392869639)+x[0])/x[0]),[0.49277494],0.31813707449485645,"{'fitness 25': 0.3006016958769009, 'fitness 53': 0.3358634556404583, 'fitness 74': 0.3190907174665281, 'fitness 102': 0.31813707449485645}",False
15,"[[0], [0], [2, 2], [2, 3], [1, 0, 2], [3, 0, 3, 3, 3], [0, 0, 1, 0], [0, 0, 0]]",0.31869007923289683,7,(((x[0]/x[0])**Constant)**Constant)+(Constant**Constant),"[1, 1, 2, 2, 1, 2, 3, 2]",(((x[0]/x[0])**0.4927749392869639)**0.05874594936824684)+(0.9322610422793729**0.1576841747424489),[0.49277494 0.05874595 0.93226104 0.15768417],0.31982775026631316,"{'fitness 25': 0.297935133897694, 'fitness 53': 0.3372723756492185, 'fitness 74': 0.3208627281517779, 'fitness 102': 0.31982775026631316}",False
16,"[[0], [0], [1, 2], [2, 2, 0], [0, 2, 0, 1], [0, 1, 0, 3, 0, 3], [1, 1, 1, 0, 0, 1, 1], [1, 1]]",0.32107349311861805,7,((Constant+Constant**Constant)-(Constant**Constant))+(x[1]/x[1]+(Constant/Constant)**Constant),"[1, 1, 2, 3, 4, 6, 7, 2]",((0.4927749392869639+0.05874594936824684**0.9322610422793729)-(0.1576841747424489**0.8554984724979569))+(x[1]/x[1]+(0.04686451672818437/0.17878489558131672)**0.6575055093689879),"[0.49277494 0.05874595 0.93226104 0.15768417 0.85549847 0.04686452
 0.1787849  0.65750551]",0.34523428030273284,"{'fitness 25': 0.26179232161760874, 'fitness 53': 0.35351835436417783, 'fitness 74': 0.34790980337406757, 'fitness 102': 0.34523428030273284}",False
17,"[[0], [0], [2, 2], [2, 2, 3], [1, 2, 2], [2, 0, 3], [1, 1, 0, 1, 0, 0, 1], [1, 0, 0, 0]]",0.32848691278869885,7,(((Constant*Constant)**Constant)**Constant)+((x[1]**Constant)**Constant),"[1, 1, 2, 2, 2, 2, 3, 1]",(((0.4927749392869639*0.05874594936824684)**0.9322610422793729)**0.1576841747424489)+((x[1]**0.8554984724979569)**0.04686451672818437),[0.49277494 0.05874595 0.93226104 0.15768417 0.85549847 0.04686452],0.33422875536215174,"{'fitness 25': 0.30154513815256273, 'fitness 53': 0.3482889453211745, 'fitness 74': 0.3356266548923592, 'fitness 102': 0.33422875536215174}",False
18,"[[0], [1], [2, 2], [0, 2], [0, 0, 2], [2, 3, 0, 0], [1, 1, 0, 1, 0, 1, 1], [1, 0, 0, 0]]",0.3298553307195457,7,((Constant*Constant/x[1]+Constant**Constant)+((x[0]**Constant)**Constant)),"[1, 1, 2, 2, 3, 4, 5, 2]",((0.4927749392869639*0.05874594936824684/x[1]+0.9322610422793729**0.1576841747424489)+((x[0]**0.8554984724979569)**0.04686451672818437)),[0.49277494 0.05874595 0.93226104 0.15768417 0.85549847 0.04686452],0.3318968765271956,"{'fitness 25': 0.3073848251209379, 'fitness 53': 0.3493631305499776, 'fitness 74': 0.33281803648772157, 'fitness 102': 0.3318968765271956}",False
19,"[[0], [0], [1, 3], [0, 3], [0, 1, 2, 0], [3, 1, 2, 2, 3, 0], [0, 1, 1, 1, 0, 0], [1, 0, 1]]",0.3338615715890922,7,(x[1]/Constant-(Constant*Constant)*x[0])/x[1],"[1, 1, 2, 2, 2, 5, 6, 3]",(x[1]/0.4927749392869639-(0.05874594936824684*0.9322610422793729)*x[0])/x[1],[0.49277494 0.05874595 0.93226104],0.33088406727925557,"{'fitness 25': 0.32074398110591995, 'fitness 53': 0.3492904755723463, 'fitness 74': 0.3315502580890101, 'fitness 102': 0.33088406727925557}",False
20,"[[0], [0], [2, 3], [2, 0, 3], [1, 2, 2], [1, 0, 1, 3], [1, 1, 1, 1, 0, 0, 1], [1]]",0.3338758553620467,6,(((Constant-Constant)**Constant)**Constant)+Constant,"[1, 1, 2, 1, 1, 2, 3, 0]",(((0.4927749392869639-0.05874594936824684)**0.9322610422793729)**0.1576841747424489)+0.8554984724979569,[0.49277494 0.05874595 0.93226104 0.15768417 0.85549847],0.36036326452245065,"{'fitness 25': 0.27130955555687664, 'fitness 53': 0.36714318472725266, 'fitness 74': 0.3631748258020109, 'fitness 102': 0.36036326452245065}",False
21,"[[0], [0], [2, 0], [2, 0, 3], [1, 2, 2], [1, 0, 1, 3], [1, 1, 1, 1, 0], [1]]",0.3338874565639811,6,(((Constant-Constant)**Constant)**Constant)+Constant-Constant/x[1],"[1, 1, 2, 3, 3, 4, 5, 1]",(((0.4927749392869639-0.05874594936824684)**0.9322610422793729)**0.1576841747424489)+0.8554984724979569-0.04686451672818437/x[1],[0.49277494 0.05874595 0.93226104 0.15768417 0.85549847 0.04686452],0.3603790990884134,"{'fitness 25': 0.27131712173553146, 'fitness 53': 0.3671553136380722, 'fitness 74': 0.3631899343183396, 'fitness 102': 0.3603790990884134}",False
22,"[[0], [0], [1, 3], [0, 3], [0, 1, 2, 0], [3, 1, 0, 0, 3, 0], [0, 1, 1, 1, 0, 0], [1, 0, 1]]",0.3339693496559559,7,(x[1]/Constant-(Constant+Constant)+x[0])/x[1],"[1, 1, 2, 2, 2, 5, 6, 3]",(x[1]/0.4927749392869639-(0.05874594936824684+0.9322610422793729)+x[0])/x[1],[0.49277494 0.05874595 0.93226104],0.3310161424469239,"{'fitness 25': 0.3208278530013243, 'fitness 53': 0.34940600067017535, 'fitness 74': 0.33167419529636805, 'fitness 102': 0.3310161424469239}",False
23,"[[0], [2], [1], [3, 1], [2, 0, 0, 1], [3, 2, 2, 0, 2], [0, 0, 1, 0, 1, 0], [1, 0, 0, 0]]",0.335375006252486,7,((x[1]/(x[0]*Constant*x[0]))**Constant),"[1, 1, 1, 2, 2, 3, 4, 3]",((x[1]/(x[0]*0.4927749392869639*x[0]))**0.05874594936824684),[0.49277494 0.05874595],0.37604798945050877,"{'fitness 25': 0.25866744397386254, 'fitness 53': 0.3679133804086855, 'fitness 74': 0.3795441943749099, 'fitness 102': 0.37604798945050877}",False
24,"[[0], [0], [2, 3], [2, 3], [1, 2, 2], [3, 0, 0], [0, 1, 1, 1, 0, 0, 1], [1, 0, 0]]",0.3463137764288889,7,(((x[1]/Constant)**Constant)**Constant)+Constant,"[1, 1, 2, 1, 1, 2, 3, 1]",(((x[1]/0.4927749392869639)**0.05874594936824684)**0.9322610422793729)+0.1576841747424489,[0.49277494 0.05874595 0.93226104 0.15768417],0.37916435437486967,"{'fitness 25': 0.27986889145534816, 'fitness 53': 0.3790404926085596, 'fitness 74': 0.38003194522275885, 'fitness 102': 0.37916435437486967}",False
25,"[[0], [2], [1], [2, 2], [2, 1], [0, 2], [1, 0, 1], [0]]",0.3620322176608271,7,(((Constant**Constant)+((x[0]*Constant)**Constant))**Constant),"[1, 1, 1, 2, 2, 2, 3, 1]",(((0.4927749392869639**0.05874594936824684)+((x[0]*0.9322610422793729)**0.1576841747424489))**0.8554984724979569),[0.49277494 0.05874595 0.93226104 0.15768417 0.85549847],0.38678534945835985,"{'fitness 25': 0.30299323427372377, 'fitness 53': 0.3954428719688601, 'fitness 74': 0.3876605467398975, 'fitness 102': 0.38678534945835985}",False
26,"[[0], [0], [2, 0], [2, 2, 0], [2, 1, 0, 1], [1, 0, 2, 3, 0, 3], [1, 1, 1, 1, 0, 1, 0], [0, 0]]",0.39037567218635444,7,((Constant**Constant)**Constant)-((Constant+Constant)**Constant)*Constant/x[0]+(Constant/x[0]),"[1, 1, 2, 3, 4, 6, 7, 2]",((0.4927749392869639**0.05874594936824684)**0.9322610422793729)-((0.1576841747424489+0.8554984724979569)**0.04686451672818437)*0.17878489558131672/x[0]+(0.6575055093689879/x[0]),"[0.49277494 0.05874595 0.93226104 0.15768417 0.85549847 0.04686452
 0.1787849  0.65750551]",0.41627037107990555,"{'fitness 25': 0.3283990498414456, 'fitness 53': 0.41101614154819766, 'fitness 74': 0.43171182516941997, 'fitness 102': 0.41627037107990555}",False
27,"[[0], [2], [2, 3], [0], [0, 2], [3, 0, 3, 3, 3], [1, 0, 0, 0], [0, 0, 0]]",0.39423176936486465,7,((Constant/x[0]+x[0]**Constant)**Constant),"[1, 1, 1, 1, 2, 2, 3, 2]",((0.4927749392869639/x[0]+x[0]**0.05874594936824684)**0.9322610422793729),[0.49277494 0.05874595 0.93226104],0.42163569178493443,"{'fitness 25': 0.32949921596032977, 'fitness 53': 0.4170493483803013, 'fitness 74': 0.43614674375396284, 'fitness 102': 0.42163569178493443}",False
28,"[[0], [2], [2], [1], [1, 0, 0, 1], [0, 2, 2], [0, 1, 1, 1], [1, 0]]",0.40805619273139415,7,((((x[1]+Constant)*Constant*Constant)**Constant)**Constant),"[1, 1, 1, 1, 2, 3, 4, 1]",((((x[1]+0.4927749392869639)*0.05874594936824684*0.9322610422793729)**0.1576841747424489)**0.8554984724979569),[0.49277494 0.05874595 0.93226104 0.15768417 0.85549847],0.4199371822852687,"{'fitness 25': 0.37631902766378156, 'fitness 53': 0.42527706246704833, 'fitness 74': 0.4225724880633527, 'fitness 102': 0.4199371822852687}",False
29,"[[0], [2], [1, 2], [1, 3], [0, 2, 0, 1], [2, 1, 0, 3, 0, 3], [1, 0, 0, 0, 0, 1, 0, 0], [1, 0, 1, 0]]",0.4112886826195259,7,(((Constant*x[1]-x[0])+x[1])**Constant),"[1, 1, 1, 2, 2, 3, 4, 3]",(((0.4927749392869639*x[1]-x[0])+x[1])**0.05874594936824684),[0.49277494 0.05874595],0.4534320061380876,"{'fitness 25': 0.33395439737304156, 'fitness 53': 0.4462473085557067, 'fitness 74': 0.45366434192982946, 'fitness 102': 0.4534320061380876}",False
30,"[[0], [2], [1], [0, 3], [2, 0, 0, 1], [0, 3, 2, 2], [0, 0, 1, 0, 1, 1, 0, 0], [0, 0, 1, 0]]",0.42424099087978595,7,((x[0]+x[0]/Constant*x[1])**Constant),"[1, 1, 1, 2, 2, 3, 4, 3]",((x[0]+x[0]/0.4927749392869639*x[1])**0.05874594936824684),[0.49277494 0.05874595],0.46507154487956104,"{'fitness 25': 0.34899862750938376, 'fitness 53': 0.45989149382964417, 'fitness 74': 0.4638328513003299, 'fitness 102': 0.46507154487956104}",False
31,"[[0], [0], [2, 2], [1, 2], [2, 0, 2, 2], [1, 0, 3, 3, 2], [0, 1, 0, 1], [0, 1, 0]]",0.425169908979855,7,((x[0]-Constant+x[1])**Constant)/((Constant**Constant)**Constant),"[1, 1, 2, 2, 3, 3, 4, 2]",((x[0]-0.4927749392869639+x[1])**0.05874594936824684)/((0.9322610422793729**0.1576841747424489)**0.8554984724979569),[0.49277494 0.05874595 0.93226104 0.15768417 0.85549847],0.4680374331550476,"{'fitness 25': 0.3471515912425721, 'fitness 53': 0.4601208473419763, 'fitness 74': 0.4682372883550165, 'fitness 102': 0.4680374331550476}",False
32,"[[0], [0], [2, 2], [2, 2, 2], [1, 2], [3, 0, 3, 2, 3], [1, 0, 0, 1, 1, 1], [1, 0, 0]]",0.4348393142852444,7,(((Constant/x[1])**Constant)**Constant)+((x[0]**Constant)**Constant),"[1, 1, 2, 2, 2, 2, 3, 2]",(((0.4927749392869639/x[1])**0.05874594936824684)**0.9322610422793729)+((x[0]**0.1576841747424489)**0.8554984724979569),[0.49277494 0.05874595 0.93226104 0.15768417 0.85549847],0.4624927821564411,"{'fitness 25': 0.37105043055893616, 'fitness 53': 0.46925044299289015, 'fitness 74': 0.46421706930390705, 'fitness 102': 0.4624927821564411}",False
33,"[[0], [1], [2, 3], [2, 2], [0, 2, 2, 2, 1, 0], [3, 0, 1, 0, 3, 2, 1, 0], [0, 0, 1, 0, 0, 1, 0, 1, 1], [1, 1, 0, 0, 1]]",0.4427554632707154,7,(((x[1]/x[1]**Constant)**Constant)+Constant),"[1, 1, 2, 1, 1, 2, 3, 2]",(((x[1]/x[1]**0.4927749392869639)**0.05874594936824684)+0.9322610422793729),[0.49277494 0.05874595 0.93226104],0.42701451081948044,"{'fitness 25': 0.45354285197230676, 'fitness 53': 0.44730362786174377, 'fitness 74': 0.42741990997809587, 'fitness 102': 0.42701451081948044}",False
34,"[[0], [2], [2, 3], [1, 2], [0, 2, 0, 1], [1, 0, 3, 0, 0, 2], [0, 1, 0, 1, 1, 1, 1], [1, 0, 0, 0]]",0.4675118959117168,7,(((x[1]-Constant+x[0])**Constant)**Constant),"[1, 1, 1, 1, 2, 2, 3, 2]",(((x[1]-0.4927749392869639+x[0])**0.05874594936824684)**0.9322610422793729),[0.49277494 0.05874595 0.93226104],0.5110312679027471,"{'fitness 25': 0.38917736045996065, 'fitness 53': 0.5019906959945315, 'fitness 74': 0.5113676312806583, 'fitness 102': 0.5110312679027471}",False
35,"[[0], [2], [2], [1, 0], [2, 1, 0, 2], [1, 0], [0, 0, 1, 0, 1, 1, 0, 0], [1, 0, 1, 0]]",0.4675549263676612,7,(((x[1]-(x[0]+Constant))**Constant)**Constant),"[1, 1, 1, 1, 2, 2, 3, 2]",(((x[1]-(x[0]+0.4927749392869639))**0.05874594936824684)**0.9322610422793729),[0.49277494 0.05874595 0.93226104],0.5110819864018028,"{'fitness 25': 0.3892142525642686, 'fitness 53': 0.5020328825026719, 'fitness 74': 0.5114176440360432, 'fitness 102': 0.5110819864018028}",False
36,"[[0], [1], [2, 2], [0, 2], [0, 0, 0], [2, 3, 0, 0, 3], [1, 1, 0, 1, 1, 1, 1], [1, 0, 0, 0]]",0.4969024290837985,7,((Constant*Constant/x[1]+Constant**Constant)+((Constant/Constant**Constant)**Constant)),"[1, 1, 2, 2, 3, 5, 6, 1]",((0.4927749392869639*0.05874594936824684/x[1]+0.9322610422793729**0.1576841747424489)+((0.8554984724979569/0.04686451672818437**0.17878489558131672)**0.6575055093689879)),"[0.49277494 0.05874595 0.93226104 0.15768417 0.85549847 0.04686452
 0.1787849  0.65750551]",0.4783497253713899,"{'fitness 25': 0.5153849544025827, 'fitness 53': 0.4979688745289234, 'fitness 74': 0.4773534583198896, 'fitness 102': 0.4783497253713899}",False
37,"[[0], [2], [2, 3], [0, 2], [0, 2, 0, 1], [0, 0, 0, 0, 1, 3, 1, 0], [1, 1, 1, 1, 1, 1, 0, 1, 0], [1, 0, 0, 0]]",0.5322418146954535,6,((Constant+Constant+Constant**Constant)**Constant),"[1, 1, 1, 1, 2, 2, 3, 0]",((0.4927749392869639+0.05874594936824684+0.9322610422793729**0.1576841747424489)**0.8554984724979569),[0.49277494 0.05874595 0.93226104 0.15768417 0.85549847],0.5664642362645227,"{'fitness 25': 0.46301692768800823, 'fitness 53': 0.5640346080735369, 'fitness 74': 0.5696739083248155, 'fitness 102': 0.5664642362645227}",False
38,"[[0], [0], [0, 2], [2, 3, 2], [0, 0, 1], [0, 0, 2, 3, 2], [1, 0, 1, 1, 0, 1], [0, 0]]",0.5528979313909663,7,(Constant+x[0]**Constant)+Constant*((Constant/x[0]**Constant)**Constant),"[1, 1, 2, 3, 2, 4, 5, 2]",(0.4927749392869639+x[0]**0.05874594936824684)+0.9322610422793729*((0.1576841747424489/x[0]**0.8554984724979569)**0.04686451672818437),[0.49277494 0.05874595 0.93226104 0.15768417 0.85549847 0.04686452],0.5325711425174209,"{'fitness 25': 0.5749370722914143, 'fitness 53': 0.5521331420030011, 'fitness 74': 0.5316235798784837, 'fitness 102': 0.5325711425174209}",False
39,"[[0], [0], [2, 1], [2, 0, 2], [0, 2, 2, 0], [2, 0, 3, 3, 3], [0, 0, 1, 0, 0, 1], [0, 0, 0, 0]]",0.612368837359496,7,((x[0]*x[0]**Constant)**Constant)+(Constant/x[0]/(x[0]/Constant**Constant)),"[1, 1, 2, 3, 4, 5, 6, 4]",((x[0]*x[0]**0.4927749392869639)**0.05874594936824684)+(0.9322610422793729/x[0]/(x[0]/0.1576841747424489**0.8554984724979569)),[0.49277494 0.05874595 0.93226104 0.15768417 0.85549847],0.6369839940589992,"{'fitness 25': 0.5524564680597107, 'fitness 53': 0.6321550035884698, 'fitness 74': 0.6524950404303075, 'fitness 102': 0.6369839940589992}",False
40,"[[0], [2], [0, 2], [2, 2, 2], [0, 0], [0, 0, 2, 3, 2], [1, 0, 1, 1, 0, 1], [0, 0, 1, 0]]",0.615682625245365,7,((Constant+x[0]**Constant)+(Constant*Constant**Constant)**Constant),"[1, 1, 1, 2, 2, 3, 4, 1]",((0.4927749392869639+x[0]**0.05874594936824684)+(0.9322610422793729*0.1576841747424489**0.8554984724979569)**0.04686451672818437),[0.49277494 0.05874595 0.93226104 0.15768417 0.85549847 0.04686452],0.5939175970667934,"{'fitness 25': 0.6403729212056183, 'fitness 53': 0.6134574486775913, 'fitness 74': 0.5932175058528852, 'fitness 102': 0.5939175970667934}",False
41,"[[0], [2], [0, 2], [0, 3, 1], [1, 2, 2, 0], [0, 0, 3, 3, 2, 0], [1, 0, 1, 0, 0, 1, 0], [0, 0, 0]]",0.6657470439165382,7,((Constant+x[0])+Constant/x[0]**Constant),"[1, 1, 1, 2, 2, 3, 4, 2]",((0.4927749392869639+x[0])+0.05874594936824684/x[0]**0.9322610422793729),[0.49277494 0.05874595 0.93226104],0.699009070064005,"{'fitness 25': 0.6027895793086231, 'fitness 53': 0.7034075761972206, 'fitness 74': 0.6910439762437706, 'fitness 102': 0.699009070064005}",False
42,"[[0], [2], [1], [2, 1], [1, 2, 2], [0, 0, 0, 0, 1, 3, 1, 0], [0, 0, 0, 0, 1, 0], [1, 1, 0, 0]]",0.6748368973449254,7,((((x[1]+x[1])**Constant)+(x[0]+x[0]))**Constant),"[1, 1, 1, 2, 3, 3, 4, 4]",((((x[1]+x[1])**0.4927749392869639)+(x[0]+x[0]))**0.05874594936824684),[0.49277494 0.05874595],0.7143016953714659,"{'fitness 25': 0.6030675866604325, 'fitness 53': 0.7054016889307496, 'fitness 74': 0.716041416443594, 'fitness 102': 0.7143016953714659}",False
